"Name","Team","G","PA","H","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","Fld","BsR","WAR","playerid"
"Sammy Hale","- - -","883","3185","880","30","422","392","41","4.1 %","6.8 %",".122",".319",".302",".336",".424",".349","94","19.0","","14.2","1005225"
"Bob Fothergill","- - -","1106","3579","1064","36","453","582","42","5.6 %","4.9 %",".134",".336",".325",".368",".459",".373","110","-16.0","","14.1","1004261"
"Gene Moore","- - -","729","2815","705","45","352","289","30","8.3 %","10.9 %",".140",".301",".277",".341",".417",".350","112","37.0","","14.1","1009110"
"Steve O'Neill","- - -","726","2602","619","8","220","299","5","14.0 %","5.8 %",".081",".306",".287",".393",".367",".367","102","-4.0","","14.1","1009820"
"Jimmy Johnston","- - -","865","3693","1024","19","544","299","95","7.2 %","3.1 %",".086",".315",".308",".361",".395",".355","104","-36.0","","14.0","1006466"
"Les Bell","- - -","896","3627","938","66","404","509","25","7.6 %","8.9 %",".148",".306",".290",".346",".438",".360","101","-38.0","","14.0","1000815"
"Lou Boudreau","Indians","357","1645","392","19","234","176","17","11.4 %","7.3 %",".145",".288",".274",".360",".418",".360","107","24.0","","14.0","1001234"
"George McQuinn","- - -","621","2755","730","66","377","353","18","9.6 %","7.3 %",".173",".305",".299",".368",".472",".381","110","-3.0","","14.0","1008683"
"Earl Webb","- - -","650","2460","661","56","326","333","8","10.6 %","8.2 %",".173",".318",".306",".381",".478",".389","123","-10.0","","13.8","1013708"
"Al Lopez","- - -","1406","4884","1167","47","485","509","37","7.7 %","8.9 %",".086",".285",".265",".324",".351",".317","86","11.0","","13.7","1007751"
"Joe Hauser","- - -","629","2367","580","80","351","356","19","10.6 %","9.7 %",".195",".289",".284",".368",".480",".389","117","10.0","","13.7","1005502"
"George Burns","- - -","794","3619","898","17","537","260","90","11.0 %","5.4 %",".094",".298",".284",".365",".377",".348","100","37.0","","13.7","1001708"
"Barney McCosky","Tigers","417","1917","550","11","323","170","41","10.3 %","6.2 %",".125",".345",".325",".397",".450",".391","114","12.0","","13.6","1008422"
"Billy Myers","- - -","738","2725","616","45","319","243","23","9.2 %","16.3 %",".120",".299",".257",".328",".377",".330","93","27.0","","13.6","1009418"
"Babe Phelps","- - -","631","2025","584","45","218","304","7","6.9 %","6.6 %",".163",".320",".314",".365",".477",".382","124","-5.0","","13.5","1010275"
"Moose Solters","- - -","896","3570","975","82","497","591","42","6.0 %","10.4 %",".163",".311",".293",".338",".457",".359","97","11.0","","13.4","1012270"
"Hod Ford","- - -","1436","5353","1263","16","480","491","21","6.5 %","6.5 %",".074",".281",".263",".316",".337",".306","72","50.0","","13.3","1004221"
"Harry Danning","Giants","771","2749","733","56","318","363","10","5.6 %","6.8 %",".139",".292",".286",".330",".425",".345","103","9.0","","13.3","1002978"
"Rip Radcliff","- - -","949","4148","1201","41","582","503","39","6.9 %","3.2 %",".110",".319",".315",".365",".425",".362","98","-21.0","","13.3","1010634"
"Jack Smith","- - -","974","3462","948","31","603","295","144","7.0 %","5.1 %",".107",".315",".304",".356",".411",".362","108","-7.0","","12.7","1012160"
"Taffy Wright","- - -","512","2035","607","21","264","314","11","7.6 %","4.3 %",".133",".335",".327",".383",".460",".383","117","1.0","","12.7","1014296"
"Enos Slaughter","Cardinals","514","2148","592","50","321","293","15","8.3 %","7.2 %",".177",".312",".305",".367",".482",".387","125","7.0","","12.5","1012060"
"Jimmie Wilson","- - -","1525","5253","1358","32","580","621","86","6.8 %","5.3 %",".086",".297",".284",".336",".370",".333","81","8.0","","12.5","1014088"
"Bobby Doerr","Red Sox","610","2541","661","57","328","365","19","8.5 %","7.6 %",".151",".298",".290",".352",".441",".358","97","-10.0","","12.4","1003355"
"Gus Mancuso","- - -","1174","4159","1038","50","345","473","5","7.6 %","5.1 %",".096",".282",".276",".333",".372",".328","90","-5.0","","12.3","1008051"
"Del Bissonette","Robins","604","2564","699","66","359","391","17","9.1 %","10.5 %",".181",".324",".305",".371",".486",".388","117","-22.0","","12.3","1000997"
"George Watkins","- - -","894","3526","925","73","490","420","61","7.0 %","10.8 %",".154",".310",".288",".347",".443",".363","106","-6.0","","12.2","1013671"
"Cliff Heathcote","- - -","1213","4158","1020","37","553","387","152","7.9 %","5.9 %",".105",".288",".276",".338",".381",".337","91","48.0","","12.2","1005559"
"Charlie Gelbert","- - -","876","3215","766","17","398","350","34","9.0 %","7.6 %",".107",".287",".267",".336",".374",".331","83","22.0","","12.1","1004607"
"Johnny Hodapp","- - -","791","3057","880","28","378","429","18","5.3 %","4.4 %",".114",".320",".311",".350",".425",".351","96","0.0","","12.0","1005878"
"Sam Leslie","- - -","822","2711","749","36","311","389","14","8.0 %","4.4 %",".117",".309",".304",".366",".421",".365","116","0.0","","11.9","1007559"
"Whitey Witt","- - -","746","3097","820","16","450","205","36","10.4 %","5.4 %",".082",".320",".304",".380",".386",".362","100","2.0","","11.9","1014175"
"Tony Piet","- - -","744","2914","717","23","352","312","80","8.5 %","9.4 %",".101",".303",".277",".350",".378",".344","95","0.0","","11.9","1010342"
"Larry Gardner","Indians","534","2055","536","8","254","322","15","9.0 %","3.4 %",".102",".310",".301",".368",".402",".358","97","17.0","","11.9","1004528"
"Cookie Lavagetto","- - -","914","3671","870","34","445","448","60","11.8 %","6.0 %",".109",".284",".272",".361",".381",".352","105","-40.0","","11.7","1007386"
"Jake Daubert","Reds","661","2910","791","21","390","263","53","6.7 %","3.5 %",".115",".313",".306",".358",".421",".359","110","4.0","","11.7","1003005"
"Frankie Pytlak","- - -","782","2679","673","7","314","271","56","9.1 %","3.6 %",".082",".294",".284",".357",".366",".340","87","13.0","","11.7","1010585"
"Ray Grimes","- - -","433","1788","505","27","269","263","21","11.4 %","7.4 %",".151",".347",".329",".413",".480",".414","136","-13.0","","11.6","1005065"
"Elmer Smith","- - -","518","1852","473","50","301","306","14","10.0 %","8.0 %",".195",".299",".293",".369",".489",".394","119","4.0","","11.4","1012135"
"Sam Chapman","Athletics","531","2184","557","80","319","308","22","9.1 %","13.8 %",".197",".301",".284",".352",".480",".374","110","-12.0","","11.4","1002152"
"Ethan Allen","- - -","1281","4765","1325","47","623","501","84","4.7 %","6.5 %",".110",".315",".300",".336",".410",".345","92","4.0","","11.3","1000139"
"Clyde Barnhart","Pirates","814","3048","788","27","404","436","35","8.7 %","4.9 %",".121",".305",".295",".360",".416",".362","102","8.0","","11.3","1000577"
"Vince DiMaggio","- - -","553","2176","495","67","262","286","40","9.7 %","20.1 %",".168",".299",".256",".333",".424",".352","113","13.0","","11.2","1003312"
"Debs Garms","- - -","773","2849","767","17","372","283","17","8.1 %","5.0 %",".094",".311",".299",".360",".393",".350","107","-1.0","","11.2","1004540"
"Ray Schalk","- - -","831","2918","638","7","282","310","50","11.0 %","5.8 %",".070",".274",".258",".348",".328",".329","84","21.0","","11.1","1011517"
"Chuck Dressen","- - -","646","2535","603","11","313","221","30","8.6 %","4.7 %",".097",".284",".272",".343",".369",".337","91","21.0","","11.1","1003492"
"Eric McNair","- - -","1191","4684","1204","81","579","625","58","5.3 %","6.8 %",".121",".284",".277",".319",".398",".325","80","-25.0","","11.0","1008654"
"Max West","Bees","530","2122","497","48","249","285","13","10.7 %","10.1 %",".150",".279",".265",".347",".415",".353","116","14.0","","10.8","1013809"
"Pat Duncan","Reds","693","2899","804","21","352","357","53","6.1 %","5.4 %",".112",".323",".309",".357",".421",".353","106","10.0","","10.8","1003555"
"Freddy Leach","- - -","991","3996","1147","72","543","509","32","4.1 %","4.7 %",".139",".310",".307",".341",".446",".359","97","-10.0","","10.7","1007424"
"Carson Bigbee","Pirates","754","3065","841","14","458","254","105","7.2 %","3.1 %",".093",".311",".304",".358",".396",".353","101","19.0","","10.4","1000956"
"Jimmy Welsh","- - -","715","2993","778","35","387","288","37","5.2 %","4.8 %",".121",".297",".290",".340",".411",".348","97","14.0","","10.3","1013773"
"Lance Richbourg","- - -","698","2859","806","13","378","247","65","6.1 %","5.1 %",".092",".322",".308",".352",".400",".352","98","13.0","","10.2","1010921"
"Tilly Walker","Athletics","496","2062","516","79","291","298","16","9.2 %","8.6 %",".201",".280",".284",".356",".485",".387","114","-9.0","","10.2","1013534"
"Burleigh Grimes","- - -","517","1422","326","2","136","148","10","4.5 %","13.6 %",".061",".296",".253",".291",".314",".286","59","0.0","","10.2","1005061"
"Frank Snyder","- - -","762","2536","644","43","208","336","14","6.4 %","8.6 %",".117",".293",".278",".327",".395",".336","92","12.0","","10.1","1012245"
"Buck Jordan","- - -","811","3216","890","17","396","281","20","5.7 %","3.4 %",".092",".306",".299",".340",".391",".339","104","3.0","","10.0","1006605"
"Butch Henline","- - -","740","2382","611","40","258","268","18","8.1 %","6.5 %",".123",".300",".291",".361",".414",".363","96","2.0","","10.0","1005653"
"Dusty Cooke","- - -","608","2058","489","24","324","229","32","14.1 %","13.4 %",".136",".322",".280",".384",".416",".370","108","4.0","","9.7","1002568"
"Johnny Moore","- - -","839","3262","925","73","439","450","23","5.9 %","5.4 %",".142",".309",".308",".352",".449",".366","108","-22.0","","9.7","1009116"
"Jackie Hayes","- - -","1091","4471","1069","20","494","493","34","6.9 %","5.4 %",".080",".278",".265",".318",".344",".307","70","45.0","","9.7","1005528"
"Bill Knickerbocker","- - -","820","3425","870","27","398","349","24","6.3 %","6.1 %",".103",".291",".278",".326",".381",".321","76","1.0","","9.7","1007037"
"Fred Haney","- - -","622","2372","544","8","338","228","51","11.9 %","5.2 %",".067",".290",".275",".368",".342",".345","91","7.0","","9.6","1005305"
"Marv Owen","- - -","1011","4224","1040","31","473","497","30","8.0 %","6.7 %",".092",".291",".275",".339",".367",".328","80","-8.0","","9.5","1009918"
"Billy Sullivan","- - -","881","2954","779","28","335","366","28","7.5 %","3.7 %",".109",".295",".290",".347",".399",".343","89","-5.0","","9.5","1012684"
"Ted Lyons","White Sox","680","1637","348","5","152","139","0","4.2 %","11.7 %",".053",".267",".235",".272",".287",".262","45","0.0","","9.3","1007887"
"George Case","Senators","564","2593","686","11","390","195","132","7.8 %","5.6 %",".084",".307",".291",".348",".374",".341","93","7.0","","9.2","1002033"
"Sam Bohne","- - -","649","2551","596","16","306","228","72","7.4 %","5.8 %",".099",".274",".262",".321",".361",".316","81","37.0","","9.1","1001130"
"Eddie Moore","- - -","748","2838","706","13","360","257","52","9.6 %","4.3 %",".080",".296",".285",".359",".366",".345","93","-7.0","","9.0","1009104"
"Hank Gowdy","- - -","472","1289","328","11","112","146","14","10.6 %","5.7 %",".098",".308",".294",".377",".392",".369","115","7.0","","9.0","1004904"
"Val Picinich","- - -","868","2770","626","23","259","259","24","10.1 %","10.1 %",".107",".288",".262",".342",".368",".336","88","-8.0","","9.0","1010309"
"Rollie Hemsley","- - -","1332","4645","1132","27","501","471","28","6.8 %","7.4 %",".102",".285",".267",".319",".369",".317","74","1.0","","8.7","1005626"
"Babe Pinelli","- - -","750","2875","705","4","320","291","68","6.1 %","5.4 %",".069",".294",".278",".329",".347",".312","77","34.0","","8.7","1010355"
"Eddie Miller","- - -","423","1648","386","24","167","183","20","5.8 %","8.8 %",".109",".268",".254",".305",".363",".312","89","25.0","","8.6","1008892"
"Bill Nicholson","- - -","351","1417","346","56","191","234","3","10.7 %","13.5 %",".206",".288",".276",".357",".482",".382","129","-1.0","","8.5","1009554"
"Evar Swanson","- - -","518","2162","573","7","325","170","69","9.8 %","6.2 %",".087",".323",".303",".376",".390",".362","101","-3.0","","8.5","1012760"
"Eddie Brown","- - -","790","3126","878","16","341","407","29","4.1 %","3.5 %",".098",".310",".303",".334",".400",".341","96","5.0","","8.5","1001514"
"Beau Bell","- - -","767","3023","806","46","378","437","11","9.0 %","7.9 %",".135",".312",".297",".362",".432",".363","97","-23.0","","8.4","1000797"
"Pat Collins","- - -","532","1450","303","33","144","167","4","15.9 %","13.8 %",".132",".284",".256",".379",".388",".366","105","0.0","","8.3","1002460"
"Dick Porter","- - -","675","2844","774","11","426","282","23","9.4 %","6.5 %",".106",".329",".308",".376",".414",".361","102","-14.0","","8.2","1010451"
"Adam Comorosky","- - -","813","3116","795","28","404","417","57","6.9 %","5.1 %",".115",".295",".285",".339",".400",".343","90","18.0","","8.1","1002486"
"Wally Judnich","Browns","283","1209","312","38","187","172","13","11.1 %","9.6 %",".194",".301",".293",".373",".487",".390","118","-5.0","","8.1","1006645"
"Jimmy Brown","Cardinals","632","2781","747","8","361","228","32","5.6 %","3.3 %",".080",".301",".292",".336",".372",".332","89","4.0","","8.1","1001528"
"Austin McHenry","Cardinals","353","1427","415","32","189","210","20","5.4 %","10.4 %",".163",".337",".315",".355",".478",".375","122","8.0","","8.0","1008564"
"Johnny Rizzo","- - -","479","1831","447","57","237","262","5","9.6 %","9.4 %",".175",".279",".275",".350",".450",".366","118","-4.0","","7.9","1011009"
"Mark Koenig","- - -","1162","4603","1190","28","572","443","31","4.8 %","4.1 %",".088",".287",".279",".316",".367",".316","80","-32.0","","7.9","1007077"
"Larry Rosenthal","- - -","483","1497","344","21","220","169","12","14.6 %","10.9 %",".140",".302",".275",".382",".415",".371","106","5.0","","7.9","1011211"
"Frank Brower","- - -","450","1522","371","30","206","205","17","11.0 %","5.5 %",".157",".288",".286",".379",".443",".384","116","-3.0","","7.8","1001489"
"Jim Tabor","Red Sox","414","1729","455","52","222","285","47","6.9 %","9.6 %",".180",".294",".286",".336",".466",".361","100","-7.0","","7.8","1012808"
"Ray Powell","Braves","609","2592","642","29","343","193","21","8.8 %","11.5 %",".116",".309",".278",".346",".394",".340","100","-3.0","","7.6","1010495"
"Ernie Orsatti","Cardinals","701","2388","663","10","306","237","46","7.4 %","9.1 %",".109",".337",".306",".360",".416",".361","105","-16.0","","7.6","1009850"
"Dave Harris","- - -","542","1678","406","32","243","247","28","11.7 %","14.6 %",".163",".320",".281",".368",".444",".369","111","0.0","","7.6","1005408"
"Pinky Hargrave","- - -","650","1779","445","39","177","265","17","7.9 %","9.3 %",".150",".291",".278",".339",".428",".353","98","0.0","","7.5","1005362"
"Milt Stock","- - -","897","3975","1073","13","493","449","53","5.9 %","4.1 %",".077",".310",".299",".342",".375",".336","93","-60.0","","7.5","1012551"
"Roy Cullenbine","- - -","357","1316","291","23","174","170","10","18.2 %","9.6 %",".143",".293",".273",".409",".416",".388","116","-4.0","","7.5","1002861"
"Sam Jones","- - -","583","1265","216","6","136","92","7","8.8 %","23.0 %",".063",".275",".204",".291",".267",".273","51","0.0","","7.5","1006589"
"Luke Sewell","- - -","1624","6028","1392","20","652","696","65","8.0 %","5.0 %",".083",".272",".259",".324",".342",".312","71","-1.0","","7.5","1011767"
"Glenn Myatt","- - -","1004","2989","722","38","346","387","20","8.3 %","6.5 %",".121",".280",".270",".334",".391",".336","84","-9.0","","7.4","1009414"
"Tony Boeckel","Braves","573","2376","626","26","296","272","63","7.4 %","6.5 %",".109",".305",".292",".348",".401",".349","106","-46.0","","7.4","1001113"
"Cy Perkins","- - -","989","3404","808","27","295","364","15","7.7 %","5.3 %",".096",".275",".266",".327",".362",".322","76","3.0","","7.4","1010193"
"Everett Scott","- - -","866","3342","803","18","303","328","17","3.6 %","3.2 %",".077",".264",".259",".290",".337",".290","61","45.0","","7.3","1011679"
"Burgess Whitehead","- - -","869","3426","855","17","405","240","48","4.2 %","3.9 %",".065",".276",".268",".306",".333",".301","73","43.0","","7.3","1013856"
"Jigger Statz","- - -","662","2780","719","17","369","209","75","6.9 %","7.3 %",".088",".305",".285",".337",".373",".333","87","27.0","","7.3","1012439"
"Dolf Luque","- - -","510","1113","224","5","88","83","5","5.7 %","9.5 %",".060",".252",".229",".282",".289",".272","54","0.0","","7.3","1007843"
"Alex Metzler","- - -","560","2298","561","9","290","207","46","11.3 %","6.3 %",".099",".304",".285",".374",".384",".355","101","2.0","","7.3","1008814"
"Johnny Cooney","- - -","1044","3396","913","2","378","208","27","5.3 %","2.9 %",".058",".301",".292",".332",".350",".320","89","18.0","","7.2","1002588"
"Les Mann","- - -","624","1859","505","24","281","184","30","7.6 %","7.3 %",".128",".321",".305",".365",".432",".372","119","-19.0","","7.2","1008073"
"Bernie Friberg","- - -","1291","4775","1166","38","544","470","51","9.9 %","10.4 %",".092",".312",".281",".357",".373",".341","85","-51.0","","7.2","1004347"
"Howie Shanks","- - -","635","2355","574","16","247","238","36","7.3 %","7.2 %",".106",".293",".275",".332",".381",".335","87","-7.0","","7.2","1011791"
"Roy Weatherly","Indians","552","2102","579","31","307","212","30","5.4 %","6.0 %",".139",".304",".296",".336",".435",".347","94","-5.0","","7.1","1013692"
"Cotton Tierney","- - -","630","2489","681","31","266","331","28","4.4 %","7.5 %",".118",".312",".296",".332",".415",".343","92","-13.0","","7.1","1013061"
"Morrie Arnovich","- - -","589","2226","577","22","234","261","17","8.3 %","6.2 %",".097",".300",".287",".350",".384",".344","99","22.0","","7.1","1000322"
"Mike Menosky","Red Sox","484","1871","459","9","240","166","47","10.0 %","8.0 %",".087",".311",".286",".369",".373",".353","99","5.0","","7.0","1008767"
"Al Wingo","Tigers","478","1512","391","9","215","189","23","13.7 %","7.1 %",".114",".332",".309",".406",".423",".387","115","-8.0","","7.0","1014131"
"Hal Lee","- - -","752","2997","755","33","316","323","15","6.8 %","7.5 %",".117",".290",".275",".326",".392",".331","94","16.0","","7.0","1007455"
"Casey Stengel","- - -","473","1655","449","26","208","188","31","8.0 %","7.4 %",".138",".321",".306",".371",".443",".376","118","-10.0","","7.0","1012481"
"Lew Riggs","- - -","689","2509","600","25","278","249","22","6.7 %","5.2 %",".116",".269",".262",".316",".378",".323","88","15.0","","6.9","1010957"
"Hack Miller","Cubs","334","1256","378","38","162","200","10","5.0 %","7.8 %",".169",".329",".324",".362",".492",".391","120","0.0","","6.9","1008899"
"Johnny Gooch","- - -","805","2613","662","7","227","293","11","7.9 %","5.4 %",".075",".296",".280",".342",".355",".330","81","4.0","","6.9","1004848"
"Benny McCoy","- - -","337","1423","327","16","182","156","8","13.4 %","8.6 %",".112",".289",".269",".369",".381",".352","98","-10.0","","6.8","1008425"
"Tom Zachary","- - -","526","1210","247","6","78","112","0","4.9 %","21.2 %",".063",".287",".224",".265",".287",".260","44","0.0","","6.8","1014405"
"Buddy Hassett","- - -","797","3226","873","7","389","295","48","5.5 %","3.1 %",".068",".302",".293",".335",".361",".328","94","18.0","","6.8","1005478"
"Specs Toporcer","Cardinals","546","1777","437","9","223","151","22","8.4 %","5.2 %",".094",".292",".279",".347",".373",".342","92","-2.0","","6.7","1013121"
"Dom DiMaggio","Red Sox","252","1154","291","16","198","104","20","11.4 %","8.9 %",".141",".311",".290",".377",".431",".374","109","0.0","","6.7","1003310"
"Bill Barrett","- - -","718","2693","690","23","318","328","80","7.8 %","8.9 %",".117",".313",".288",".347",".405",".347","96","-16.0","","6.7","1000592"
"Pinky May","Phillies","413","1657","411","3","154","149","8","9.3 %","5.0 %",".065",".298",".282",".354",".348",".333","97","12.0","","6.7","1008309"
"Babe Young","Giants","324","1366","334","45","173","219","5","10.2 %","5.3 %",".176",".266",".277",".357",".453",".372","122","-6.0","","6.5","1014363"
"Len Koenecke","- - -","265","1064","274","22","155","114","11","11.7 %","9.0 %",".144",".313",".297",".383",".441",".382","123","0.0","","6.5","1007076"
"Stuffy McInnis","- - -","848","3442","964","6","338","417","27","3.5 %","1.6 %",".077",".310",".306",".334",".383",".333","89","7.0","","6.4","1008569"
"Earl Grace","- - -","627","2085","493","31","169","251","1","8.9 %","6.2 %",".104",".269",".263",".331",".367",".325","86","12.0","","6.4","1004912"
"Bob Elliott","Pirates","321","1350","348","11","180","159","19","8.7 %","6.2 %",".123",".303",".288",".353",".412",".356","112","8.0","","6.4","1003733"
"Ike Boone","- - -","356","1313","372","26","177","194","3","10.5 %","5.1 %",".154",".324",".321",".394",".475",".400","120","-16.0","","6.4","1001187"
"Ernie Koy","- - -","464","1740","452","32","217","234","40","7.1 %","13.3 %",".156",".318",".285",".340",".441",".361","110","0.0","","6.3","1007129"
"Billy Urbanski","Braves","763","3345","791","19","379","207","24","5.9 %","7.5 %",".077",".278",".260",".309",".337",".303","82","-20.0","","6.3","1013296"
"Lee Handley","- - -","613","2502","621","13","312","190","55","7.6 %","5.8 %",".084",".289",".274",".331",".358",".328","91","-2.0","","6.3","1005300"
"Wes Schulmerich","- - -","429","1584","417","27","169","192","7","7.4 %","12.4 %",".135",".320",".289",".347",".424",".355","110","3.0","","6.3","1011646"
"Dick Siebert","- - -","457","1847","509","16","218","233","16","5.8 %","5.3 %",".108",".309",".298",".343",".407",".343","93","11.0","","6.2","1011948"
"Jack Burns","- - -","890","3976","980","44","541","417","63","9.5 %","7.5 %",".112",".295",".279",".350",".391",".342","87","-13.0","","6.2","1001711"
"Chet Laabs","- - -","459","1572","376","50","206","237","21","10.1 %","19.0 %",".197",".311",".269",".345",".466",".368","102","-10.0","","6.1","1007229"
"Frank Welch","- - -","723","2616","625","39","305","288","18","9.3 %","8.2 %",".122",".293",".277",".353",".399",".351","93","-7.0","","6.1","1013753"
"Walton Cruise","Braves","333","1199","309","14","146","125","20","10.5 %","6.2 %",".123",".313",".300",".379",".423",".375","123","-2.0","","6.1","1002831"
"Johnny Vergez","- - -","672","2537","593","52","258","292","22","6.7 %","11.9 %",".130",".275",".255",".311",".385",".323","88","-3.0","","6.1","1013413"
"Jimmy Ripple","- - -","522","1884","480","28","233","236","7","7.9 %","4.4 %",".118",".287",".285",".348",".403",".348","105","3.0","","6.1","1010983"
"Ike Caveney","Reds","466","1751","410","13","173","196","15","5.5 %","7.2 %",".094",".276",".260",".307",".354",".310","76","21.0","","6.0","1002094"
"Pep Young","- - -","703","2618","638","31","269","343","18","5.8 %","11.6 %",".119",".291",".264",".310",".383",".320","84","6.0","","6.0","1014387"
"Leo Durocher","- - -","1629","5803","1315","24","573","564","31","6.5 %","8.2 %",".074",".268",".247",".299",".321",".291","64","21.0","","5.9","1003596"
"Smead Jolley","- - -","473","1813","521","46","188","313","5","4.9 %","5.8 %",".170",".305",".305",".343",".475",".364","108","-16.0","","5.8","1006518"
"Alex Kampouris","- - -","628","2218","486","43","236","264","15","8.9 %","14.7 %",".126",".276",".246",".319",".373",".323","88","-1.0","","5.8","1006685"
"Patsy Gharrity","Senators","446","1544","347","18","179","179","19","9.1 %","10.0 %",".118",".281",".259",".334",".376",".336","89","1.0","","5.8","1004652"
"Freddie Fitzsimmons","- - -","503","1244","229","14","112","103","0","2.8 %","13.9 %",".080",".226",".201",".233",".281",".238","32","0.0","","5.7","1004122"
"Charlie Berry","- - -","709","2217","539","23","196","256","13","7.2 %","8.8 %",".107",".287",".267",".322",".374",".321","82","0.0","","5.7","1000902"
"Kiddo Davis","- - -","574","1996","515","19","281","171","32","7.1 %","7.1 %",".110",".298",".282",".336",".393",".340","95","6.0","","5.6","1003064"
"Russ Wrightstone","- - -","929","3283","889","60","427","425","35","6.5 %","4.6 %",".134",".298",".297",".349",".431",".361","96","-52.0","","5.6","1014294"
"Bob Jones","Tigers","606","2466","586","6","303","236","28","6.2 %","3.8 %",".072",".278",".268",".317",".340",".309","70","26.0","","5.6","1006530"
"Earl Whitehill","- - -","548","1446","264","4","107","98","3","6.7 %","14.9 %",".038",".243",".204",".261",".242",".243","32","0.0","","5.5","1013866"
"Cliff Bolton","- - -","335","1078","280","6","113","143","3","10.2 %","4.6 %",".107",".302",".291",".366",".398",".355","99","-1.0","","5.4","1001153"
"Jack Rothrock","- - -","1014","3719","924","28","498","327","75","8.0 %","8.4 %",".094",".298",".276",".336",".370",".329","86","-7.0","","5.4","1011244"
"Hy Myers","- - -","595","2398","658","17","259","300","32","3.5 %","6.7 %",".100",".315",".298",".325",".398",".333","92","5.0","","5.3","1009423"
"Don Padgett","Cardinals","525","1755","476","34","222","277","6","6.4 %","6.4 %",".140",".298",".292",".339",".432",".353","103","-7.0","","5.2","1009945"
"Buzz Boyle","- - -","366","1474","389","12","185","125","24","7.9 %","8.5 %",".106",".313",".290",".347",".395",".348","103","6.0","","5.2","1001285"
"Bill Lamar","- - -","452","1859","552","19","270","226","18","3.9 %","3.4 %",".119",".325",".320",".348",".439",".358","97","-2.0","","5.2","1007271"
"Art Fletcher","- - -","253","1025","267","11","103","115","10","3.6 %","5.6 %",".119",".292",".282",".319",".402",".335","88","14.0","","5.0","1004149"
"Al Todd","- - -","842","2893","762","35","285","365","18","3.6 %","8.2 %",".103",".295",".278",".309",".381",".318","80","2.0","","5.0","1013094"
"Verne Clemons","Cardinals","382","1138","300","3","64","118","2","8.2 %","4.2 %",".067",".305",".293",".353",".360",".342","100","1.0","","5.0","1002344"
"Harry McCurdy","- - -","543","1314","326","9","148","148","12","9.8 %","8.2 %",".105",".305",".282",".355",".387",".346","92","0.0","","4.9","1008439"
"Jake Powell","- - -","476","1945","507","20","293","253","53","7.0 %","8.2 %",".111",".306",".286",".341",".397",".340","89","-3.0","","4.9","1010489"
"Harry Craft","Reds","529","2127","513","44","230","261","14","5.0 %","9.0 %",".132",".267",".258",".299",".390",".316","85","21.0","","4.9","1002718"
"Stu Martin","- - -","616","2216","546","15","293","166","34","7.5 %","7.4 %",".097",".292",".273",".332",".370",".330","88","-4.0","","4.9","1008198"
"Randy Moore","- - -","749","2444","627","27","258","308","11","6.5 %","3.5 %",".100",".280",".278",".326",".378",".326","95","-3.0","","4.9","1009124"
"Ed Coleman","- - -","439","1467","381","40","193","246","1","8.0 %","10.4 %",".174",".298",".285",".345",".459",".364","102","-10.0","","4.9","1002421"
"Heinie Mueller","- - -","693","2368","597","22","296","272","37","7.1 %","6.2 %",".107",".295",".282",".342",".389",".343","94","-6.0","","4.8","1009280"
"Bump Hadley","- - -","527","1146","190","0","84","75","3","7.7 %","16.3 %",".037",".233",".189",".255",".226",".234","28","0.0","","4.8","1005186"
"Tommy Griffith","- - -","675","2582","662","36","304","310","24","7.0 %","3.6 %",".118",".286",".285",".338",".403",".346","98","-11.0","","4.8","1005053"
"Herb Pennock","- - -","478","1186","193","4","89","82","1","6.5 %","11.3 %",".042",".218",".192",".253",".234",".238","32","0.0","","4.8","1010161"
"Eddie Foster","- - -","349","1334","302","0","148","95","27","10.1 %","4.3 %",".059",".276",".262",".343",".321",".324","80","11.0","","4.8","1004248"
"Phil Cavarretta","Cubs","669","2498","621","32","301","290","31","7.7 %","8.4 %",".120",".292",".275",".336",".395",".341","99","-10.0","","4.8","1002093"
"Wally Gerber","- - -","1239","4818","1110","6","490","415","33","7.9 %","5.9 %",".058",".280",".262",".327",".320",".309","66","-19.0","","4.8","1004627"
"Jim Gleeson","- - -","383","1447","332","16","192","152","20","10.8 %","10.0 %",".130",".288",".264",".351",".394",".349","104","-3.0","","4.7","1004773"
"Homer Summa","- - -","840","3318","905","18","414","361","44","5.0 %","2.7 %",".096",".306",".302",".346",".398",".345","91","-17.0","","4.7","1012717"
"Pee Wee Reese","Dodgers","236","1035","221","7","134","74","25","10.9 %","9.5 %",".077",".267",".244",".330",".321",".317","85","14.0","","4.6","1010776"
"Lou Finney","- - -","1010","4046","1076","26","524","376","35","6.3 %","3.9 %",".104",".296",".288",".335",".393",".332","82","-18.0","","4.6","1004059"
"Willis Hudlin","- - -","491","1002","180","5","76","69","2","5.2 %","22.8 %",".067",".265",".201",".252",".268",".246","31","0.0","","4.6","1006132"
"Babe Dahlgren","- - -","635","2517","577","60","283","322","13","9.0 %","9.3 %",".143",".264",".256",".328",".399",".335","92","-9.0","","4.6","1002925"
"Larry Woodall","Tigers","548","1519","353","1","161","161","16","10.5 %","4.4 %",".065",".282",".268",".347",".333",".329","81","3.0","","4.5","1014208"
"Dib Williams","- - -","475","1745","421","29","198","201","7","7.6 %","8.0 %",".118",".279",".267",".327",".385",".329","85","-14.0","","4.5","1013990"
